[rosmaster.main][INFO] 2024-12-08 18:41:17,537: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-12-08 18:41:17,537: Starting ROS Master Node
[rosmaster.master][INFO] 2024-12-08 18:41:20,278: +PARAM [/rtabmap/rtabmap/Optimizer/Strategy] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,278: +PARAM [/rtabmap/rtabmap/Optimizer/VarianceIgnored] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,278: +PARAM [/rtabmap/rtabmap/PyDescriptor/Dim] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,278: +PARAM [/rtabmap/rtabmap/PyDescriptor/Path] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,279: +PARAM [/rtabmap/rtabmap/PyDetector/Cuda] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,279: +PARAM [/rtabmap/rtabmap/PyDetector/Path] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,279: +PARAM [/rtabmap/rtabmap/PyMatcher/Cuda] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,279: +PARAM [/rtabmap/rtabmap/PyMatcher/Iterations] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,280: +PARAM [/rtabmap/rtabmap/PyMatcher/Model] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,280: +PARAM [/rtabmap/rtabmap/PyMatcher/Path] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,280: +PARAM [/rtabmap/rtabmap/PyMatcher/Threshold] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,280: +PARAM [/rtabmap/rtabmap/RGBD/AggressiveLoopThr] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,281: +PARAM [/rtabmap/rtabmap/RGBD/AngularSpeedUpdate] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,281: +PARAM [/rtabmap/rtabmap/RGBD/AngularUpdate] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,281: +PARAM [/rtabmap/rtabmap/RGBD/CreateOccupancyGrid] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,282: +PARAM [/rtabmap/rtabmap/RGBD/Enabled] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,282: +PARAM [/rtabmap/rtabmap/RGBD/ForceOdom3DoF] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,282: +PARAM [/rtabmap/rtabmap/RGBD/GoalReachedRadius] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,282: +PARAM [/rtabmap/rtabmap/RGBD/GoalsSavedInUserData] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,283: +PARAM [/rtabmap/rtabmap/RGBD/InvertedReg] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,283: +PARAM [/rtabmap/rtabmap/RGBD/LinearSpeedUpdate] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,283: +PARAM [/rtabmap/rtabmap/RGBD/LinearUpdate] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,284: +PARAM [/rtabmap/rtabmap/RGBD/LocalBundleOnLoopClosure] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,284: +PARAM [/rtabmap/rtabmap/RGBD/LocalImmunizationRatio] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,285: +PARAM [/rtabmap/rtabmap/RGBD/LocalRadius] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,285: +PARAM [/rtabmap/rtabmap/RGBD/LocalizationPriorError] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,285: +PARAM [/rtabmap/rtabmap/RGBD/LocalizationSmoothing] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,285: +PARAM [/rtabmap/rtabmap/RGBD/LoopClosureIdentityGuess] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,286: +PARAM [/rtabmap/rtabmap/RGBD/LoopClosureReextractFeatures] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,286: +PARAM [/rtabmap/rtabmap/RGBD/LoopCovLimited] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,286: +PARAM [/rtabmap/rtabmap/RGBD/MarkerDetection] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,287: +PARAM [/rtabmap/rtabmap/RGBD/MaxLocalRetrieved] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,287: +PARAM [/rtabmap/rtabmap/RGBD/MaxLoopClosureDistance] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,287: +PARAM [/rtabmap/rtabmap/RGBD/MaxOdomCacheSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,287: +PARAM [/rtabmap/rtabmap/RGBD/NeighborLinkRefining] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,288: +PARAM [/rtabmap/rtabmap/RGBD/NewMapOdomChangeDistance] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,288: +PARAM [/rtabmap/rtabmap/RGBD/OptimizeFromGraphEnd] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,288: +PARAM [/rtabmap/rtabmap/RGBD/OptimizeMaxError] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,288: +PARAM [/rtabmap/rtabmap/RGBD/PlanAngularVelocity] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,289: +PARAM [/rtabmap/rtabmap/RGBD/PlanLinearVelocity] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,289: +PARAM [/rtabmap/rtabmap/RGBD/PlanStuckIterations] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,289: +PARAM [/rtabmap/rtabmap/RGBD/ProximityAngle] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,290: +PARAM [/rtabmap/rtabmap/RGBD/ProximityBySpace] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,290: +PARAM [/rtabmap/rtabmap/RGBD/ProximityByTime] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,290: +PARAM [/rtabmap/rtabmap/RGBD/ProximityGlobalScanMap] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,291: +PARAM [/rtabmap/rtabmap/RGBD/ProximityMaxGraphDepth] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,291: +PARAM [/rtabmap/rtabmap/RGBD/ProximityMaxPaths] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,292: +PARAM [/rtabmap/rtabmap/RGBD/ProximityMergedScanCovFactor] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,292: +PARAM [/rtabmap/rtabmap/RGBD/ProximityOdomGuess] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,293: +PARAM [/rtabmap/rtabmap/RGBD/ProximityPathFilteringRadius] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,293: +PARAM [/rtabmap/rtabmap/RGBD/ProximityPathMaxNeighbors] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,293: +PARAM [/rtabmap/rtabmap/RGBD/ProximityPathRawPosesUsed] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,294: +PARAM [/rtabmap/rtabmap/RGBD/ScanMatchingIdsSavedInLinks] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,294: +PARAM [/rtabmap/rtabmap/RGBD/StartAtOrigin] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,295: +PARAM [/rtabmap/rtabmap/Reg/Force3DoF] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,296: +PARAM [/rtabmap/rtabmap/Reg/RepeatOnce] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,296: +PARAM [/rtabmap/rtabmap/Reg/Strategy] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,297: +PARAM [/rtabmap/rtabmap/Rtabmap/ComputeRMSE] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,297: +PARAM [/rtabmap/rtabmap/Rtabmap/CreateIntermediateNodes] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,297: +PARAM [/rtabmap/rtabmap/Rtabmap/DetectionRate] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,298: +PARAM [/rtabmap/rtabmap/Rtabmap/ImageBufferSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,298: +PARAM [/rtabmap/rtabmap/Rtabmap/ImagesAlreadyRectified] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,299: +PARAM [/rtabmap/rtabmap/Rtabmap/LoopGPS] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,299: +PARAM [/rtabmap/rtabmap/Rtabmap/LoopRatio] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,299: +PARAM [/rtabmap/rtabmap/Rtabmap/LoopThr] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,300: +PARAM [/rtabmap/rtabmap/Rtabmap/MaxRepublished] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,301: +PARAM [/rtabmap/rtabmap/Rtabmap/MaxRetrieved] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,301: +PARAM [/rtabmap/rtabmap/Rtabmap/MemoryThr] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,302: +PARAM [/rtabmap/rtabmap/Rtabmap/PublishLastSignature] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,302: +PARAM [/rtabmap/rtabmap/Rtabmap/PublishLikelihood] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,302: +PARAM [/rtabmap/rtabmap/Rtabmap/PublishPdf] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,303: +PARAM [/rtabmap/rtabmap/Rtabmap/PublishRAMUsage] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,303: +PARAM [/rtabmap/rtabmap/Rtabmap/PublishStats] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,304: +PARAM [/rtabmap/rtabmap/Rtabmap/RectifyOnlyFeatures] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,304: +PARAM [/rtabmap/rtabmap/Rtabmap/SaveWMState] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,304: +PARAM [/rtabmap/rtabmap/Rtabmap/StartNewMapOnGoodSignature] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,304: +PARAM [/rtabmap/rtabmap/Rtabmap/StartNewMapOnLoopClosure] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,305: +PARAM [/rtabmap/rtabmap/Rtabmap/StatisticLogged] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,305: +PARAM [/rtabmap/rtabmap/Rtabmap/StatisticLoggedHeaders] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,305: +PARAM [/rtabmap/rtabmap/Rtabmap/StatisticLogsBufferedInRAM] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,306: +PARAM [/rtabmap/rtabmap/Rtabmap/TimeThr] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,306: +PARAM [/rtabmap/rtabmap/Rtabmap/VirtualPlaceLikelihoodRatio] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,306: +PARAM [/rtabmap/rtabmap/Rtabmap/WorkingDirectory] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,307: +PARAM [/rtabmap/rtabmap/SIFT/ContrastThreshold] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,307: +PARAM [/rtabmap/rtabmap/SIFT/EdgeThreshold] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,307: +PARAM [/rtabmap/rtabmap/SIFT/NFeatures] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,307: +PARAM [/rtabmap/rtabmap/SIFT/NOctaveLayers] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,308: +PARAM [/rtabmap/rtabmap/SIFT/RootSIFT] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,308: +PARAM [/rtabmap/rtabmap/SIFT/Sigma] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,308: +PARAM [/rtabmap/rtabmap/SURF/Extended] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,308: +PARAM [/rtabmap/rtabmap/SURF/GpuKeypointsRatio] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,309: +PARAM [/rtabmap/rtabmap/SURF/GpuVersion] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,309: +PARAM [/rtabmap/rtabmap/SURF/HessianThreshold] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,309: +PARAM [/rtabmap/rtabmap/SURF/OctaveLayers] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,309: +PARAM [/rtabmap/rtabmap/SURF/Octaves] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,310: +PARAM [/rtabmap/rtabmap/SURF/Upright] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,310: +PARAM [/rtabmap/rtabmap/Stereo/DenseStrategy] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,310: +PARAM [/rtabmap/rtabmap/Stereo/Eps] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,311: +PARAM [/rtabmap/rtabmap/Stereo/Iterations] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,311: +PARAM [/rtabmap/rtabmap/Stereo/MaxDisparity] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,311: +PARAM [/rtabmap/rtabmap/Stereo/MaxLevel] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,311: +PARAM [/rtabmap/rtabmap/Stereo/MinDisparity] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,312: +PARAM [/rtabmap/rtabmap/Stereo/OpticalFlow] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,312: +PARAM [/rtabmap/rtabmap/Stereo/SSD] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,312: +PARAM [/rtabmap/rtabmap/Stereo/WinHeight] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,313: +PARAM [/rtabmap/rtabmap/Stereo/WinWidth] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,313: +PARAM [/rtabmap/rtabmap/StereoBM/BlockSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,313: +PARAM [/rtabmap/rtabmap/StereoBM/Disp12MaxDiff] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,313: +PARAM [/rtabmap/rtabmap/StereoBM/MinDisparity] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,314: +PARAM [/rtabmap/rtabmap/StereoBM/NumDisparities] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,314: +PARAM [/rtabmap/rtabmap/StereoBM/PreFilterCap] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,314: +PARAM [/rtabmap/rtabmap/StereoBM/PreFilterSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,314: +PARAM [/rtabmap/rtabmap/StereoBM/SpeckleRange] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,315: +PARAM [/rtabmap/rtabmap/StereoBM/SpeckleWindowSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,315: +PARAM [/rtabmap/rtabmap/StereoBM/TextureThreshold] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,315: +PARAM [/rtabmap/rtabmap/StereoBM/UniquenessRatio] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,315: +PARAM [/rtabmap/rtabmap/StereoSGBM/BlockSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,316: +PARAM [/rtabmap/rtabmap/StereoSGBM/Disp12MaxDiff] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,316: +PARAM [/rtabmap/rtabmap/StereoSGBM/MinDisparity] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,316: +PARAM [/rtabmap/rtabmap/StereoSGBM/Mode] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,316: +PARAM [/rtabmap/rtabmap/StereoSGBM/NumDisparities] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,317: +PARAM [/rtabmap/rtabmap/StereoSGBM/P1] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,317: +PARAM [/rtabmap/rtabmap/StereoSGBM/P2] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,318: +PARAM [/rtabmap/rtabmap/StereoSGBM/PreFilterCap] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,318: +PARAM [/rtabmap/rtabmap/StereoSGBM/SpeckleRange] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,318: +PARAM [/rtabmap/rtabmap/StereoSGBM/SpeckleWindowSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,318: +PARAM [/rtabmap/rtabmap/StereoSGBM/UniquenessRatio] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,319: +PARAM [/rtabmap/rtabmap/SuperPoint/Cuda] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,319: +PARAM [/rtabmap/rtabmap/SuperPoint/ModelPath] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,319: +PARAM [/rtabmap/rtabmap/SuperPoint/NMS] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,319: +PARAM [/rtabmap/rtabmap/SuperPoint/NMSRadius] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,320: +PARAM [/rtabmap/rtabmap/SuperPoint/Threshold] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,320: +PARAM [/rtabmap/rtabmap/VhEp/Enabled] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,320: +PARAM [/rtabmap/rtabmap/VhEp/MatchCountMin] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,321: +PARAM [/rtabmap/rtabmap/VhEp/RansacParam1] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,321: +PARAM [/rtabmap/rtabmap/VhEp/RansacParam2] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,321: +PARAM [/rtabmap/rtabmap/Vis/BundleAdjustment] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,322: +PARAM [/rtabmap/rtabmap/Vis/CorFlowEps] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,322: +PARAM [/rtabmap/rtabmap/Vis/CorFlowIterations] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,322: +PARAM [/rtabmap/rtabmap/Vis/CorFlowMaxLevel] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,322: +PARAM [/rtabmap/rtabmap/Vis/CorFlowWinSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,323: +PARAM [/rtabmap/rtabmap/Vis/CorGuessMatchToProjection] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,323: +PARAM [/rtabmap/rtabmap/Vis/CorGuessWinSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,323: +PARAM [/rtabmap/rtabmap/Vis/CorNNDR] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,323: +PARAM [/rtabmap/rtabmap/Vis/CorNNType] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,324: +PARAM [/rtabmap/rtabmap/Vis/CorType] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,324: +PARAM [/rtabmap/rtabmap/Vis/DepthAsMask] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,324: +PARAM [/rtabmap/rtabmap/Vis/EpipolarGeometryVar] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,324: +PARAM [/rtabmap/rtabmap/Vis/EstimationType] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,325: +PARAM [/rtabmap/rtabmap/Vis/FeatureType] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,325: +PARAM [/rtabmap/rtabmap/Vis/ForwardEstOnly] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,325: +PARAM [/rtabmap/rtabmap/Vis/GridCols] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,325: +PARAM [/rtabmap/rtabmap/Vis/GridRows] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,326: +PARAM [/rtabmap/rtabmap/Vis/InlierDistance] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,326: +PARAM [/rtabmap/rtabmap/Vis/Iterations] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,326: +PARAM [/rtabmap/rtabmap/Vis/MaxDepth] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,326: +PARAM [/rtabmap/rtabmap/Vis/MaxFeatures] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,327: +PARAM [/rtabmap/rtabmap/Vis/MeanInliersDistance] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,327: +PARAM [/rtabmap/rtabmap/Vis/MinDepth] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,327: +PARAM [/rtabmap/rtabmap/Vis/MinInliers] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,328: +PARAM [/rtabmap/rtabmap/Vis/MinInliersDistribution] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,328: +PARAM [/rtabmap/rtabmap/Vis/PnPFlags] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,328: +PARAM [/rtabmap/rtabmap/Vis/PnPMaxVariance] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,328: +PARAM [/rtabmap/rtabmap/Vis/PnPRefineIterations] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,329: +PARAM [/rtabmap/rtabmap/Vis/PnPReprojError] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,329: +PARAM [/rtabmap/rtabmap/Vis/PnPSamplingPolicy] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,329: +PARAM [/rtabmap/rtabmap/Vis/PnPSplitLinearCovComponents] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,329: +PARAM [/rtabmap/rtabmap/Vis/PnPVarianceMedianRatio] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,330: +PARAM [/rtabmap/rtabmap/Vis/RefineIterations] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,330: +PARAM [/rtabmap/rtabmap/Vis/RoiRatios] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,330: +PARAM [/rtabmap/rtabmap/Vis/SSC] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,330: +PARAM [/rtabmap/rtabmap/Vis/SubPixEps] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,331: +PARAM [/rtabmap/rtabmap/Vis/SubPixIterations] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,331: +PARAM [/rtabmap/rtabmap/Vis/SubPixWinSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,331: +PARAM [/rtabmap/rtabmap/g2o/Baseline] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,331: +PARAM [/rtabmap/rtabmap/g2o/Optimizer] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,332: +PARAM [/rtabmap/rtabmap/g2o/PixelVariance] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,332: +PARAM [/rtabmap/rtabmap/g2o/RobustKernelDelta] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,332: +PARAM [/rtabmap/rtabmap/g2o/Solver] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,334: +SUB [/user_data_async] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,336: +SUB [/rtabmap/global_pose] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,338: +SUB [/gps/fix] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,339: +SUB [/tag_detections] /rtabmap/rtabmap http://IsraUbuntu:35955/
